,eid,startTime,endTime,lat,lon,v1MMSI,v2MMSI
9391,b62c47612e3ce5e0e3e195c9b3bb8ea6.1,2020-07-05 17:00:00 UTC,2020-07-06 23:10:00 UTC,3.86522781257,-166.81094771466317,441032000,440807000
9392,d5345bd860ee05813dda34eda4c2d4a1.1,2022-08-03 21:50:00 UTC,2022-08-04 04:20:00 UTC,-3.4529681265605268,163.8972139468186,441032000,440704000
9393,2a3005a6d1bcaa439dad8b91b037ecf3.1,2021-06-12 08:30:00 UTC,2021-06-12 11:10:00 UTC,0.5754103169,56.9495081034,441032000,664067000
9394,fef56a38aee7f39a5398486a422a5d28.1,2022-02-02 02:30:00 UTC,2022-02-02 11:20:00 UTC,-5.4401001327,44.2337303766,441032000,412326854
9395,e9c53a113fcebe6ddd222fc8d820fbdf.1,2022-08-13 19:10:00 UTC,2022-08-14 04:40:00 UTC,-7.316863093285714,170.99865120812865,441032000,441660000
9396,b858282d8a2d26cc7ce9497717693f88.1,2023-02-15 19:30:00 UTC,2023-02-15 23:20:00 UTC,-0.4459114315999999,159.93345262275,441032000,412329427
9397,da17b80687950bd017f89705578ee2bc.1,2020-07-01 17:10:00 UTC,2020-07-02 09:30:00 UTC,-0.9597610523917526,-167.13370373452665,441032000,440770000
9398,ed4225bf46fc5f12a5431fc5fe3f8acb.1,2021-08-12 20:00:00 UTC,2021-08-13 05:20:00 UTC,-0.2605755103381818,159.8429633824073,441032000,412326882
9399,e32abe405a5957db936dc1cef99b2b47.1,2022-08-10 19:50:00 UTC,2022-08-10 23:50:00 UTC,-5.966417100052631,171.99653530192072,441032000,577319000
9400,46f218b4d19f01a22fedafe03d6e9f9d.1,2018-11-03 16:20:00 UTC,2018-11-04 20:30:00 UTC,-3.033620144042857,-164.90766568556964,441032000,440885000
9401,e860577ee7b62fc63f3cdb69c322f953.1,2022-02-09 02:40:00 UTC,2022-02-09 14:10:00 UTC,-5.03872680937023,48.10903420465822,441032000,412331014
9402,0594e378d37de6255b88935acb13e799.1,2021-06-08 11:50:00 UTC,2021-06-08 22:50:00 UTC,3.2735065882024097,56.22562257340877,441032000,412326862
9403,41b7a5087200fb6e3d673e7c7dfd1afe.1,2018-11-24 18:20:00 UTC,2018-11-24 21:00:00 UTC,-16.4704070581,-131.0312877936,441032000,416002443
9404,5e9fdb87bf736c50f0e354097193c6bf.1,2022-08-22 17:40:00 UTC,2022-08-22 20:20:00 UTC,-2.4906564998,-166.608754518,441032000,576699000
9405,778ccfd5231c9008e13c6155b2d05aa2.1,2019-12-15 05:00:00 UTC,2019-12-15 08:30:00 UTC,-5.00073175355,49.17367377645,441032000,416889000
9406,0d25d951b165ef92842f0f9adfc8ed27.1,2015-10-23 06:30:00 UTC,2015-10-23 10:10:00 UTC,0.3887121657,-151.6877728523,441032000,416039500
9407,b0127aadb16b5c3c19f483b8193aa1d8.1,2018-01-03 06:00:00 UTC,2018-01-03 11:10:00 UTC,-6.1720268535,43.982660582,441032000,412326861
9408,b1b5e5e2f06e1c7cd86131c487723cfc.1,2017-07-03 01:40:00 UTC,2017-07-03 15:00:00 UTC,-5.553824931330303,172.0864094713843,441032000,440645000
9409,a95328945cad8574a89f68f2f4fac43e.1,2021-10-28 16:00:00 UTC,2021-10-29 13:50:00 UTC,27.90405839139769,-150.70644168635496,441032000,576737000
9410,fe1cf185b3c1eec7b2ee5464bb2f5f69.1,2021-10-26 19:00:00 UTC,2021-10-27 15:10:00 UTC,27.947129754634567,-150.8858752409044,441032000,576690000
9411,858d7bf8b856c7cd60ce4087a2a14537.1,2020-12-21 03:20:00 UTC,2020-12-21 07:30:00 UTC,-2.9741117366,49.55473115870001,441032000,412691280
9412,98449650ae0ce28626f7d9b25abbb545.1,2018-11-12 16:50:00 UTC,2018-11-12 21:50:00 UTC,2.06683805815,-144.52402857559997,441032000,440705000
9413,9b1e4d0c8197d57821bb0c3cad07d845.1,2023-02-16 19:20:00 UTC,2023-02-17 04:50:00 UTC,-0.5467000715036144,159.97868162656195,441032000,412329416
9414,d79f241328decc760169534269d6004a.1,2022-08-11 19:20:00 UTC,2022-08-12 07:30:00 UTC,-7.998237509525,171.86028429664233,441032000,440919000
9415,8193dfed74fe45aefbea8657e5bfa146.1,2021-03-13 17:00:00 UTC,2021-03-14 21:10:00 UTC,-3.903107501661309,-136.5920756693762,441032000,441660000
9416,9179a0fd52b48fb43060581a1efb0e4e.1,2023-02-19 20:00:00 UTC,2023-02-20 06:20:00 UTC,-0.5941074852,159.92805139621365,441032000,412549221
9417,08c82718bd87968a8607495e5d1c0cdb.1,2021-03-10 20:20:00 UTC,2021-03-10 23:50:00 UTC,-4.87904640675,-148.25926236555,441032000,416004887
9418,6a97a75bc55e44f2b1cb2523fae64692.1,2022-02-07 10:30:00 UTC,2022-02-07 16:40:00 UTC,-5.586113771032813,48.07001074903907,441032000,412326858
9419,dc1d7ad0ef64e713066394a8b2be5b76.1,2018-11-07 20:30:00 UTC,2018-11-08 03:10:00 UTC,-0.4498196554277778,-153.59067067456516,441032000,416005482
9420,3d7f38d07aec144e3686d0153096516d.1,2023-02-11 19:40:00 UTC,2023-02-12 06:40:00 UTC,-0.4399395782192308,159.69428350987508,441032000,412549104
9421,28703c09fd083a6c097f599d97e1f239.1,2018-11-20 18:20:00 UTC,2018-11-20 20:50:00 UTC,-5.51691616565,-130.09084792,441032000,413300480
9422,0844618ce2ea04463c9b503f131fa008.1,2017-07-14 21:20:00 UTC,2017-07-15 06:00:00 UTC,-25.212123655686536,-165.90686779716864,441032000,416679000
9423,67b13a52adede7ef688371f10fadb7c3.1,2017-07-03 20:10:00 UTC,2017-07-04 15:20:00 UTC,-6.197689243364788,171.5438095396388,441032000,440788000
9424,6c230d0937f116256cbb4caf1e0c8e4c.1,2017-12-27 12:00:00 UTC,2017-12-27 19:10:00 UTC,-5.11659775275,47.496284731,441032000,412354266
9425,f0ad7d781c4a2c0cd8604a3c9fb67fa0.1,2020-09-15 19:20:00 UTC,2020-09-16 05:40:00 UTC,-3.02771560940082,-179.32708301588963,441032000,440045000
9426,10cbf5c21782da5b5eaffd0e0c64b0d7.1,2018-11-17 18:00:00 UTC,2018-11-17 20:40:00 UTC,-3.0401436094,-135.013775948,441032000,412209077
9427,2aedf444724c974e579aeace47b6264c.1,2017-06-29 01:30:00 UTC,2017-06-29 03:40:00 UTC,10.19929469975,174.64389128489998,441032000,441018000
9428,7796fe764c288f2ff8c97334a09f26a2.1,2022-08-20 19:20:00 UTC,2022-08-20 22:30:00 UTC,-4.685168974550001,-167.17317842945,441032000,416623000
9429,ed6a9d3b25de09a151682191bb54b49c.1,2021-06-04 12:00:00 UTC,2021-06-04 23:50:00 UTC,4.431238187490909,54.98099312221193,441032000,412326863
9430,05dd5ed7c07d485127cea1ea05206178.1,2021-08-14 00:10:00 UTC,2021-08-14 18:40:00 UTC,-0.25264863135,159.7623917067,441032000,412549104
9431,009671c7bfe7d673c985369d1aac2196.1,2017-12-28 03:10:00 UTC,2017-12-28 10:30:00 UTC,-5.352546058987179,47.55349517091539,441032000,412354268
9432,6673ce47f5419a577f58f8b8058963e1.1,2018-11-26 03:00:00 UTC,2018-11-26 05:40:00 UTC,-15.4766392979,-133.61871551400003,441032000,416002569
9433,730140a400cbb071c062def3706e2f70.1,2022-08-12 18:40:00 UTC,2022-08-13 05:20:00 UTC,-7.844952301838525,171.36791976960723,441032000,440612000
9434,9a1a967c935b31948388f01e230f276f.1,2022-02-07 02:40:00 UTC,2022-02-07 10:20:00 UTC,-5.5501799411,48.01129012425,441032000,412326855
9435,3143f6b977854f6230ec80bb7e169d0c.1,2022-08-01 21:20:00 UTC,2022-08-01 23:50:00 UTC,-3.978022331450001,163.9554750106,441032000,440963000
9436,a940821e24b94ea4589dfe0793b757bc.1,2021-03-21 00:20:00 UTC,2021-03-21 05:50:00 UTC,-11.105200197100002,-123.55144110999998,441032000,440787000
9437,f04f3c5c8dd1c3dbe27786f2362ea2ec.1,2019-12-19 05:50:00 UTC,2019-12-19 08:20:00 UTC,-4.995790595050001,48.529032897700006,441032000,416004790
9438,81e5b4a8e14021af01a71814ec21e64e.1,2020-06-24 00:00:00 UTC,2020-06-24 04:50:00 UTC,-5.758670631799999,170.54518837295,441032000,440733000
9439,0ea526b3357fe3d680e55f8e20d11a9d.1,2022-02-02 11:20:00 UTC,2022-02-02 19:30:00 UTC,-5.438024442170115,44.25316309541717,441032000,412326859
9440,6926611ab9f23025e1284fbe46cfa4b1.1,2018-11-25 21:30:00 UTC,2018-11-25 23:50:00 UTC,-15.495788961,-133.5269708552,441032000,416127500
9441,f173acc4f8ebeb4d6a9d198d30a9ed3f.1,2021-06-17 08:40:00 UTC,2021-06-17 15:20:00 UTC,-1.8426903357,59.8337709063,441032000,664917000
9442,452bfce3373caac789eb4addf6bbf37f.1,2021-10-24 16:00:00 UTC,2021-10-26 03:10:00 UTC,27.719729742460768,-150.63255332116523,441032000,576682000
9443,73704a07994f2d37e920afbcc4f9f969.1,2018-10-26 17:50:00 UTC,2018-10-27 05:30:00 UTC,-8.110978603289999,171.33988530982916,441032000,440574000
9444,8e1940d7eee5490f8725cbd913f9dce2.1,2021-04-02 17:00:00 UTC,2021-04-03 10:40:00 UTC,12.995129222769522,-167.22230178053587,441032000,440846000
9445,61ba981d8cb412c251dc7ef0c7194d62.1,2021-06-08 03:20:00 UTC,2021-06-08 11:20:00 UTC,3.078895540644616,56.10547830288227,441032000,412331014
9446,bce9332d40614bb520fd28deb85bbcca.1,2021-06-01 13:30:00 UTC,2021-06-01 17:00:00 UTC,1.9831706112,61.9960553698,441032000,416803000
9447,8c884ddbec5dcffb192a55362dc1281c.1,2022-08-09 01:00:00 UTC,2022-08-09 14:30:00 UTC,-5.375782244361184,168.8726494781416,441032000,440751000
9448,c6b83e4433cf300c6b112d95f2974a58.1,2023-02-18 19:20:00 UTC,2023-02-19 04:40:00 UTC,-0.5604555384415729,159.9614432865885,441032000,412328728
9449,4289d68b59e7043e9e45fb4d6fc2092a.1,2018-07-14 02:40:00 UTC,2018-07-14 07:20:00 UTC,3.0482409181,57.0007317306,441032000,664541000
9450,10b067ee1d5b9f373740ad0f64da0bf6.1,2018-03-31 01:50:00 UTC,2018-03-31 06:50:00 UTC,2.5199844458500005,61.00064256625001,441032000,416004856
9451,d1bc61caf42cdac707c9291afe0ecc1d.1,2019-02-27 19:20:00 UTC,2019-02-27 23:50:00 UTC,12.99689066195,-174.93325260919997,441032000,412679210
9452,29955b267cc5ed25813d3f6ceba4a2df.1,2017-12-26 11:30:00 UTC,2017-12-26 20:30:00 UTC,-4.7283570596,47.5520745594,441032000,412354264
9453,da646d01e88203fb7a9b22650bbdb472.1,2020-07-19 16:20:00 UTC,2020-07-19 22:30:00 UTC,-5.3439512231,-150.9531724227,441032000,440504000
9454,b37f9c459a922ea97865bb06e73761bb.1,2022-11-22 05:50:00 UTC,2022-11-22 08:30:00 UTC,-6.0010165182,43.9678059527,441032000,412326854
9455,71941dcb6add503fe43e9b6827b95232.1,2017-07-30 19:10:00 UTC,2017-07-31 10:50:00 UTC,-5.926465890486713,166.31483151332725,441032000,440646000
9456,e04766d52889a19b0b1b708bfd816a18.1,2018-01-06 04:00:00 UTC,2018-01-06 09:00:00 UTC,-6.0531549263,43.9548174525,441032000,440699000
9457,1009925e61e09a42e7c66b90005d19a4.1,2022-11-13 05:30:00 UTC,2022-11-13 12:10:00 UTC,-5.9812056806000005,48.95245624140001,441032000,645671000
9458,a6c0ba97bea4419e9505be1c6f4ddb13.1,2022-02-05 08:40:00 UTC,2022-02-05 12:50:00 UTC,-5.6487881591,47.04054723685,441032000,412331085
9459,b3e79c63d2c8f906eb2310d6b9c87573.1,2018-11-11 17:00:00 UTC,2018-11-12 05:10:00 UTC,1.25366870129375,-145.90799946528688,441032000,440986000
9460,156f24f8a671e02b9730d73648954570.1,2022-08-07 00:50:00 UTC,2022-08-07 07:40:00 UTC,-6.234345549459375,169.78369376747955,441032000,412371206
9461,fd3fc38fea65e4bbf3bae4bbf61323f2.1,2017-01-10 05:20:00 UTC,2017-01-10 08:20:00 UTC,-6.637859013299999,43.94526455,441032000,412695670
9462,ee10abdc66ff0d9a305f65371bcb6b05.1,2022-01-31 09:50:00 UTC,2022-01-31 18:10:00 UTC,-5.6118753805,49.1572273036,441032000,664139000
9463,94c39fe677233e933e51e67e0cd544c2.1,2015-10-22 19:50:00 UTC,2015-10-22 23:30:00 UTC,0.3249168116,-151.5468803165,441032000,416039500
9464,c81c45c830122264f1ebbf6bd8e9838e.1,2019-03-22 18:20:00 UTC,2019-03-23 12:40:00 UTC,5.654266887004306,-176.01785828580967,441032000,412985000
9465,ed3e8a5343571ab4dafbae3f22851e5d.1,2018-01-02 05:30:00 UTC,2018-01-02 11:50:00 UTC,-6.005256621376923,44.04706564380708,441032000,412326858
9466,b67083ffa8be9052595e4936047d4887.1,2018-07-27 03:50:00 UTC,2018-07-27 08:10:00 UTC,2.1083184938363635,67.95272277385446,441032000,412320013
9467,db7366bf0a0e1ee5ba147b4eb2f3b233.1,2018-08-03 01:20:00 UTC,2018-08-03 08:50:00 UTC,-17.40008446055238,76.44969189420276,441032000,412695570
9468,c81cb5882950a665b5c1803f7ed851b5.1,2017-10-22 01:50:00 UTC,2017-10-22 11:20:00 UTC,10.2730584446,-160.1886321183,441032000,416679000
9469,618660fbe5408c6cd46fc7d023302c0d.1,2015-10-21 19:20:00 UTC,2015-10-21 23:50:00 UTC,0.1882780027,-151.2047940703,441032000,576877000
9470,b5e628e805e8d82de166dab10fdc8f5f.1,2017-06-28 03:20:00 UTC,2017-06-28 16:20:00 UTC,9.961788896444444,174.63128351013336,441032000,441650000
9471,b65207f50a9e1082e65f5eb26d3e8a43.1,2017-07-14 06:00:00 UTC,2017-07-14 11:50:00 UTC,-26.174264793300004,-165.64576484115,441032000,416717000
9472,38616d60b27a53c6a016d37c789b7bd7.1,2015-10-17 18:40:00 UTC,2015-10-17 23:00:00 UTC,-1.3257032124,-150.93199086485,441032000,441650000
9473,481626d47063c84c70fb31c155e3b8f3.1,2019-03-08 17:00:00 UTC,2019-03-09 07:10:00 UTC,-3.98604434567,-165.9573118014005,441032000,440895000
9474,74401588b9c5bb38148b7de682692782.1,2022-11-10 13:30:00 UTC,2022-11-10 18:00:00 UTC,-5.902211038349999,48.7930629254,441032000,416136900
9475,0717badd4b9cee66a805e7340164dae1.1,2020-04-08 05:00:00 UTC,2020-04-08 12:20:00 UTC,1.9980415502,51.842466355,441032000,413270220
9476,3add72389b68e07e7c145fd4b09e7440.1,2020-07-04 16:30:00 UTC,2020-07-05 06:50:00 UTC,3.7475280771882353,-166.5426690416787,441032000,440935000
9477,15b4a704cffdf154fb9acaeaa1c88be1.1,2021-06-16 09:50:00 UTC,2021-06-16 12:40:00 UTC,-1.8721926099,59.8169095354,441032000,664666000
9478,55e2370856789008bb66db8e3723baca.1,2014-11-09 00:50:00 UTC,2014-11-09 14:00:00 UTC,41.0941932296,150.255221884,441032000,577100000
9479,367f43f5f3252c2a412da31c8b5eae3e.1,2020-07-26 01:40:00 UTC,2020-07-26 04:40:00 UTC,-5.21844860085,-178.05224361024997,441032000,440574000
9480,d33675f79efc6735ff22093aef701606.1,2017-12-28 10:50:00 UTC,2017-12-28 17:00:00 UTC,-5.47878816155,47.5879578387,441032000,412354267
9481,fc640fafd30bcb7396ce846d2f292afe.1,2020-09-19 18:10:00 UTC,2020-09-20 06:50:00 UTC,3.637803284577333,179.12121008894755,441032000,440931000
9482,242e21b28082bc3781b6f496426e68c4.1,2020-12-22 05:00:00 UTC,2020-12-22 09:50:00 UTC,-4.494656595102128,48.08335141645311,441032000,412549089
9483,4790d447eec2246dc0295f196b158515.1,2020-07-12 03:30:00 UTC,2020-07-12 06:00:00 UTC,4.765181935499999,-149.1487289287,441032000,440989000
9484,bb587ab5b400e4dfbb4bbd6b3f1f15c1.1,2017-10-26 17:30:00 UTC,2017-10-28 05:30:00 UTC,13.381487280858286,-160.31351166590215,441032000,576843000
9485,4c8c1c0008ad6bf544d3f98325aa1525.1,2022-11-18 05:30:00 UTC,2022-11-18 14:30:00 UTC,-5.946616947200001,43.83317573875,441032000,412331085
9486,b02dcd09410b416beadf927cf0f08994.1,2022-08-06 18:40:00 UTC,2022-08-06 21:50:00 UTC,-6.110605659649999,169.90663737185002,441032000,412371207
9487,d230c694d9d4af8be1811d6d16c3898f.1,2022-02-08 02:40:00 UTC,2022-02-08 07:00:00 UTC,-4.9182237785,48.03709988195,441032000,412326862
9488,b621c9453b2c60e63f970c61c9330ec9.1,2018-11-18 20:00:00 UTC,2018-11-18 23:50:00 UTC,-2.999604959,-135.115839247,441032000,412694830
9489,8301062e3cd5af3c34832920281d020f.1,2018-09-16 17:30:00 UTC,2018-09-17 11:10:00 UTC,-44.36099771437225,-73.8087669154068,725000879,725000882
9490,507ae04ec4aeb6e827fbb63dfe44a99a.1,2016-07-08 04:00:00 UTC,2016-07-08 13:20:00 UTC,-44.36044812452096,-73.81097980227626,725000879,725001003
9491,de3a35ac98557c4dbcf56d08873a48b9.1,2016-03-04 10:30:00 UTC,2016-03-04 14:20:00 UTC,-42.5634519378,-73.59700047685,725004310,725008400
9492,19f3979030b6da87c621f5f9287183af.1,2022-11-22 16:20:00 UTC,2022-11-22 19:30:00 UTC,-45.15712056975,-73.38227388185,725004310,725001700
9493,c43963184d224707f1029d5c6510c49e.1,2017-11-21 12:40:00 UTC,2017-11-21 15:50:00 UTC,-41.4889300624,-72.3271021404,725004310,725008400
9494,7593c8d2f7f04b6d87ec22dcee1b5a2c.1,2022-09-27 03:00:00 UTC,2022-09-27 05:50:00 UTC,-41.5522409805,-72.7767966942,725004310,725001700
9495,a8521d0b97e9a45d124c8fa65aa13729.1,2014-12-19 13:20:00 UTC,2014-12-19 18:20:00 UTC,-41.7502538587,-73.03185246445,725004310,725000882
9496,3845e17438eaaefc700124812b262f42.1,2017-11-24 15:30:00 UTC,2017-11-24 17:50:00 UTC,-41.48930781145,-72.3273439446,725004310,725008400
9497,7b5e70eb2102cc3349761402d561e04c.1,2019-08-19 19:50:00 UTC,2019-08-19 23:20:00 UTC,60.8675249678,-147.19638654920004,367139360,367037960
9498,6247bcb6887f0307eb29c1f729e711ec.1,2022-07-08 02:00:00 UTC,2022-07-08 06:10:00 UTC,60.0620776509,-151.689017238,367139360,367542140
9499,7d0081e9db663f3efeda6ba8e304d0de.1,2019-08-22 18:50:00 UTC,2019-08-22 22:10:00 UTC,60.7493006319,-146.6786544134,367139360,368091440
9500,eada0c109d858eb91ea9c103d325fe91.1,2018-07-02 10:40:00 UTC,2018-07-02 23:40:00 UTC,60.062551932243565,-151.69036437664832,367139360,367327570
9501,76596204df4ac66ec84c994bacbc0664.1,2021-07-26 18:40:00 UTC,2021-07-27 08:20:00 UTC,60.39115121419723,-151.35585079353555,367139360,367518010
9502,9e354b853a87ab1e8ba7a7bf6c1359eb.1,2019-07-01 09:50:00 UTC,2019-07-01 14:30:00 UTC,60.06266585814,-151.68946359898916,367139360,367542140
9503,4226d9928b5b2cc4fa1288d93045a0b0.1,2019-08-03 12:20:00 UTC,2019-08-03 19:00:00 UTC,60.0639158219,-151.69433452645,367139360,367011410
9504,2d71fb96cb7279875ca1b37671ebc7c7.1,2018-07-24 02:20:00 UTC,2018-07-24 06:00:00 UTC,60.06384449360001,-151.6897321241,367139360,367542140
9505,d4f337139f5093e4f167105b277c7014.1,2021-07-27 20:20:00 UTC,2021-07-27 23:50:00 UTC,60.0677012099,-151.6848202475,367139360,368091440
9506,af23f99b7ad527ef491cd0cbe6717cac.1,2014-07-23 15:20:00 UTC,2014-07-23 23:50:00 UTC,60.3927566011,-151.3611455619,367139360,367157930
9507,95ab3f12a2347697603248749eec2c37.1,2019-08-20 04:50:00 UTC,2019-08-20 07:30:00 UTC,60.8652563998,-147.1970526136,367139360,367700050
9508,50c77c9d2e9b999bf99a55bd7ffc3d2c.1,2019-08-05 11:00:00 UTC,2019-08-05 23:50:00 UTC,60.06485410625,-151.68749217024998,367139360,367011410
9509,fa1f4ef303ed99ce6d897e731f61e2ca.1,2022-06-30 14:40:00 UTC,2022-06-30 17:20:00 UTC,60.0690566553,-151.6801563921,367139360,367542140
9510,94e12cd5325178b1bd1f8189445cf5dd.1,2018-07-10 04:20:00 UTC,2018-07-10 07:40:00 UTC,60.061881700700006,-151.6857075082,367139360,367327570
9511,3b15af000c97d8ff3c81e63303b6c485.1,2018-07-16 19:10:00 UTC,2018-07-16 22:50:00 UTC,60.0640288219,-151.6860416802,367139360,367542140
9512,c1d9cb92dbb25ab9cc9a0541fb9af94a.1,2022-07-13 08:30:00 UTC,2022-07-14 07:10:00 UTC,60.062067203383705,-151.68609738318443,367139360,367542140
9513,181a920298e58a4fd1ab3d44e145c050.1,2018-07-02 11:30:00 UTC,2018-07-02 22:30:00 UTC,60.06355758310989,-151.69182735308314,367139360,367542140
9514,50c00fb861731d5a67367330f776932a.1,2018-06-25 09:20:00 UTC,2018-06-25 11:40:00 UTC,60.0630191353,-151.6935997772,367139360,367542140
9515,c13c6c980c24d80560d5f7c13634656a.1,2022-07-06 20:10:00 UTC,2022-07-06 23:50:00 UTC,60.0573683228,-151.6885201046,367139360,367562440
9516,a0e90577504b91b0191c9433f915e185.1,2018-06-29 03:40:00 UTC,2018-06-29 06:30:00 UTC,60.0648757539,-151.6909400514,367139360,367542140
9517,108b5f911461d11ccddac1c21190d1a8.1,2019-07-16 03:50:00 UTC,2019-07-16 06:50:00 UTC,60.0632612741,-151.6918694143,367139360,367542140
9518,9edd4304fc7caa8d8be757370f706f85.1,2013-07-15 21:10:00 UTC,2013-07-15 23:50:00 UTC,60.06489344665,-151.69053560985003,367139360,338662000
9519,228433330a67b9f95a7b56adcb3c09a1.1,2020-06-29 08:20:00 UTC,2020-06-30 05:10:00 UTC,60.066216912225,-151.67916014870002,367139360,367562440
9520,13f97426005a3031a762ea5e30b06dff.1,2014-07-26 03:40:00 UTC,2014-07-26 06:10:00 UTC,60.39270852105,-151.36976681104997,367139360,367011410
9521,8728269720fad27e7ae31492edffc12b.1,2016-07-19 06:30:00 UTC,2016-07-19 10:40:00 UTC,60.39269791485,-151.35977089785,367139360,367163920
9522,51271adc5e6510dd259b813d34b5113e.1,2016-07-18 10:30:00 UTC,2016-07-18 23:50:00 UTC,60.06540777377016,-151.68622790390887,367139360,367082710
9523,98955ce2670b803cc71a26b3a3edf6d3.1,2019-08-09 03:10:00 UTC,2019-08-09 08:30:00 UTC,60.06057497755,-151.69699906470004,367139360,367008590
9524,a815ce06cd78e6f06c342535472d54ec.1,2017-05-19 00:40:00 UTC,2017-05-19 21:10:00 UTC,-46.63050636462053,-60.55112390027929,354240000,441309000
9525,b325fce78eddd3156b49a9957f1a4edc.1,2016-11-18 14:30:00 UTC,2016-11-18 22:20:00 UTC,-17.0373883774,-79.0650969982,354240000,416565000
9526,0fd631d18549b72c5735ad19dfe9ab11.1,2017-05-18 13:00:00 UTC,2017-05-18 23:50:00 UTC,-46.47908703945,-60.67495504364999,354240000,441050000
9527,0f6a1634342a023ef471b95e02d6abe1.1,2016-11-29 04:00:00 UTC,2016-11-29 10:00:00 UTC,-17.7910287842,-80.1998325537,354240000,412420196
9528,7e6e1ce23c05df2be0d8ea77d5b2ce02.1,2016-11-27 19:20:00 UTC,2016-11-27 23:50:00 UTC,-18.70071416,-80.321557536,354240000,412699080
9529,74e5bde38018bf24205c26bfa7379af3.1,2017-06-17 02:40:00 UTC,2017-06-17 23:40:00 UTC,-62.76272171071295,-61.167176112317065,354240000,440899000
9530,d8abd4b8017be0668962717d2601a1ab.1,2016-11-21 00:00:00 UTC,2016-11-21 15:00:00 UTC,-17.5049917768,-78.7259418333,354240000,416018900
9531,154ea17aa7820dc67217a65c37b3265f.1,2016-11-15 11:30:00 UTC,2016-11-16 04:00:00 UTC,-17.057051844664517,-79.05652956624154,354240000,416563000
9532,c3e8f9a1f8097733df59252faac82f5b.1,2017-06-15 03:40:00 UTC,2017-06-16 17:10:00 UTC,-62.6395814201956,-60.67969239344996,354240000,441699000
9533,f878b7ef2fd386203ebfb00b601a4ddb.1,2016-12-11 14:50:00 UTC,2016-12-11 20:10:00 UTC,-20.267729063969565,-79.24622011820671,354240000,412679190
9534,9fd44406aa651728308aef934e63b324.1,2016-11-18 02:50:00 UTC,2016-11-18 08:10:00 UTC,-17.1378412136,-79.088321014,354240000,412422697
9535,da77338e5fee03982d8886e8d347410c.1,2017-06-13 12:50:00 UTC,2017-06-14 23:50:00 UTC,-62.64115315283384,-60.68983608909117,354240000,440863000
9536,dd90e63c516736e930c52f456bd11571.1,2016-11-17 13:30:00 UTC,2016-11-18 02:30:00 UTC,-17.2252536894152,-79.07089459568591,354240000,416562000
9537,411fc9274492a5e285d14fca29b20993.1,2016-12-12 13:20:00 UTC,2016-12-13 10:00:00 UTC,-19.67780401126951,-79.68554471306811,354240000,412331091
9538,7dc8c78979eb6f965d21aaf76f81e6fe.1,2016-11-15 00:30:00 UTC,2016-11-15 04:20:00 UTC,-17.31644117405,-78.91765908615001,354240000,412421357
9539,3cc45c3c302d7020bb93b6cf680c2cd4.1,2019-02-17 17:00:00 UTC,2019-02-17 21:00:00 UTC,35.771362517250004,141.00895503569998,431800120,431910000
9540,fba73e84718026ffba93e123f62d9ac2.1,2017-09-19 20:00:00 UTC,2017-09-19 22:20:00 UTC,42.4067922793,143.78474427409998,431700203,432895000
9541,60a8b4863b6111173d2b417f7068175e.1,2017-04-01 00:00:00 UTC,2017-04-01 04:00:00 UTC,57.3984839229,148.5984470411,273290500,273423800
9542,c3c5b2114b6148d5d3023bc85993e313.1,2018-04-11 03:40:00 UTC,2018-04-11 07:30:00 UTC,58.5087105599,156.071149209,273290500,273895300
9543,6c2b45176666184e6618879ba763ee69.1,2019-04-24 07:40:00 UTC,2019-04-24 16:10:00 UTC,57.6698727119,148.99337095775,273290500,273890710
9544,d869a1309944ba168ddf1b171cb54a28.1,2022-04-21 00:00:00 UTC,2022-04-21 02:50:00 UTC,59.32754216765001,156.84127033344998,273290500,273447080
9545,42dc59f4fa976ab38135f1f7ab7fd8c7.1,2019-01-25 08:20:00 UTC,2019-01-25 11:10:00 UTC,55.3501738594,141.3035553292,273290500,273896300
9546,24d7b8922939b00009cf1942ed43a6ca.1,2019-04-10 21:20:00 UTC,2019-04-10 23:50:00 UTC,57.6486536662,150.16931382295002,273290500,273447080
9547,9d4229ebdb3b09bc4074a61d7fe86b47.1,2019-09-06 13:30:00 UTC,2019-09-06 17:30:00 UTC,62.33321789795,177.25333215495,273290500,273350410
9548,a4b8c683ae215f0a65674ff1847b4a2a.1,2019-01-23 21:50:00 UTC,2019-01-24 03:40:00 UTC,55.53928046342647,140.86765401556838,273290500,273890710
9549,82346a1dcd8d7737cd4bbffe2afbc856.1,2023-01-23 10:20:00 UTC,2023-01-24 08:00:00 UTC,56.72656299595258,145.6712122400813,273290500,273895300
9550,ed6b8f8d2f141b3a5d33f142e03937bb.1,2018-03-11 07:30:00 UTC,2018-03-12 09:20:00 UTC,56.93513180084307,150.37036579647145,273290500,273890710
9551,c65eea8e77671c0541aa4878dced0d3c.1,2018-10-20 00:40:00 UTC,2018-10-20 10:40:00 UTC,43.84206665529245,146.05546865638112,273290500,273896300
9552,838df5615c2cbf6ae741bead92177642.1,2017-01-31 08:00:00 UTC,2017-01-31 23:50:00 UTC,54.14984901977197,155.45289416676036,273290500,273359300
9553,85c2515ed0a5ea476bc29dc5935cc3e4.1,2018-04-10 16:40:00 UTC,2018-04-10 22:20:00 UTC,58.64265381945,156.1548721363,273290500,273457300
